0 0 0 872
1 203 0 872
2 202 0 872
3 210 0 872
4 216 0 872
5 213 0 872
7 194.1 0 872
8 197.3 0 872
10 195.5 0 872
11 202 0 872
13 198.9 0 872
14 200 0 872
15 200 0 872
17 197.1 0 872
18 199.4 0 872
19 200 0 872
20 200 0 872
21 200 0 872
22 202 0 872
23 202 0 872
25 202 0 872
27 200 0 872
28 202 0 872
30 199.8 0 872
